# Version 1.0
# DOI https://doi.org/10.1016/j.physletb.2018.10.076
# Source https://www.hepdata.net/download/table/ins1673184/Table%2019/1/yaml
# Experiment ATLAS
# System PbPb5020
# Centrality 0-10
# XY PT [GEV] RAA
# - Label xmin xmax y sys,low sys,high stat,low stat,high sys,TAA,low sys,TAA,high sys,lumi,low sys,lumi,high 
# Label xmin xmax y stat,low stat,high sys,low sys,high sys,TAA,low sys,TAA,high sys,lumi,low sys,lumi,high 
100 112 0.4381 0.012 0.0115 0.0019 0.0019 0.0087 0.0087 0.0084 0.0084
112 125 0.4633 0.012 0.0119 0.002 0.002 0.0087 0.0087 0.0089 0.0089
125 141 0.4847 0.012 0.0123 0.0022 0.0022 0.0087 0.0087 0.0093 0.0093
141 158 0.5023 0.0118 0.0121 0.0026 0.0026 0.0087 0.0087 0.0097 0.0097
158 177 0.5151 0.0116 0.0116 0.0029 0.0029 0.0087 0.0087 0.0099 0.0099
177 199 0.535 0.012 0.012 0.004 0.004 0.0087 0.0087 0.01 0.01
199 223 0.557 0.014 0.014 0.005 0.005 0.0087 0.0087 0.011 0.011
223 251 0.572 0.015 0.015 0.007 0.007 0.0087 0.0087 0.011 0.011
251 281 0.561 0.015 0.015 0.009 0.009 0.0087 0.0087 0.011 0.011
281 316 0.563 0.015 0.015 0.012 0.012 0.0087 0.0087 0.011 0.011
316 354 0.589 0.017 0.017 0.018 0.018 0.0087 0.0087 0.011 0.011
354 398 0.589 0.018 0.018 0.026 0.026 0.0087 0.0087 0.011 0.011
398 501 0.593 0.016 0.016 0.031 0.031 0.0087 0.0087 0.011 0.011
501 630 0.56 0.02 0.02 0.06 0.06 0.0087 0.0087 0.01 0.01
630 999 0.62 0.02 0.02 0.16 0.16 0.0087 0.0087 0.01 0.01
