# Version 1.0
# DOI https://doi.org/10.1103/PhysRevC.87.034911
# Source https://www.hepdata.net/download/table/ins1127262/Figure%2011/2/yaml
# Experiment PHENIX
# System AuAu200
# Centrality 40-50
# XY $p_T$ $R_{AA}$
# Label xmin xmax y $p_{T}$ Uncorr,low $p_{T}$ Uncorr,high $p_{T}$ Corr,low $p_{T}$ Corr,high Global,low Global,high 
5 5.5 0.54217 0.0042834 0.0042834 0.069334 0.069334 0.079321 0.079321
5.5 6 0.5346 0.0057088 0.0057088 0.068524 0.068524 0.078213 0.078213
6 6.5 0.55324 0.0077608 0.0077608 0.071068 0.071068 0.08094 0.08094
6.5 7 0.55311 0.010136 0.010136 0.071215 0.071215 0.080921 0.080921
7 7.5 0.5227 0.012451 0.012451 0.067481 0.067481 0.076472 0.076472
7.5 8 0.55623 0.015979 0.015979 0.072023 0.072023 0.081377 0.081377
8 8.5 0.54045 0.019592 0.019592 0.06569 0.06569 0.079068 0.079068
8.5 9 0.54568 0.023534 0.023534 0.066623 0.066623 0.079834 0.079834
9 9.5 0.54655 0.028924 0.028924 0.067187 0.067187 0.079962 0.079962
9.5 10 0.6059 0.038079 0.038079 0.076612 0.076612 0.088645 0.088645
10 12 0.52305 0.025272 0.025272 0.078265 0.078265 0.076524 0.076524
12 14 0.56896 0.051153 0.051153 0.11881 0.11881 0.08324 0.08324
14 16 0.43622 0.2481 0.2481 0.12182 0.12182 0.063819 0.063819
16 18 0.62795 0.19945 0.19945 0.22412 0.22412 0.09187 0.09187
18 20 0.96547 0.47647 0.47647 0.42141 0.42141 0.14125 0.14125
