# Version 1.0
# DOI https://doi.org/10.1103/PhysRevC.87.034911
# Source https://www.hepdata.net/download/table/ins1127262/Figure%2011/2/yaml
# Experiment PHENIX
# System AuAu200
# Centrality 10-20
# XY $p_T$ $R_{AA}$
# Label xmin xmax y $p_{T}$ Uncorr,low $p_{T}$ Uncorr,high $p_{T}$ Corr,low $p_{T}$ Corr,high Global,low Global,high 
5 5.5 0.26303 0.0018098 0.0018098 0.033637 0.033637 0.031671 0.031671
5.5 6 0.25814 0.0023387 0.0023387 0.033088 0.033088 0.031082 0.031082
6 6.5 0.25446 0.0030254 0.0030254 0.032687 0.032687 0.030639 0.030639
6.5 7 0.26251 0.0039579 0.0039579 0.0338 0.0338 0.031609 0.031609
7 7.5 0.26427 0.0049517 0.0049517 0.034117 0.034117 0.03182 0.03182
7.5 8 0.2646 0.0061485 0.0061485 0.034261 0.034261 0.03186 0.03186
8 8.5 0.27572 0.0078097 0.0078097 0.033513 0.033513 0.033199 0.033199
8.5 9 0.26913 0.0090856 0.0090856 0.032859 0.032859 0.032406 0.032406
9 9.5 0.28791 0.011763 0.011763 0.035392 0.035392 0.034667 0.034667
9.5 10 0.30434 0.015093 0.015093 0.038481 0.038481 0.036645 0.036645
10 12 0.29496 0.010383 0.010383 0.044135 0.044135 0.035516 0.035516
12 14 0.30381 0.020055 0.020055 0.063441 0.063441 0.036581 0.036581
14 16 0.38696 0.046316 0.046316 0.10806 0.10806 0.046594 0.046594
16 18 0.4 0.089403 0.089403 0.14276 0.14276 0.048163 0.048163
18 20 0.32404 0.13303 0.13303 0.14144 0.14144 0.039017 0.039017
