# Version 1.0
# DOI https://doi.org/10.1103/PhysRevC.96.015202
# Source https://www.hepdata.net/download/table/ins1487278/Table%208d/1/yaml
# Experiment CMS
# System PbPb2760
# Centrality 30-50
# XY Jet $p_T$ RAA
# Label xmin xmax y stat,low stat,high sys,low sys,high 
70 80 0.62 0.0 0.0 0.11 0.11
80 90 0.7 0.0 0.0 0.11 0.11
90 100 0.74 0.0 0.0 0.11 0.11
100 110 0.74 0.0 0.0 0.1 0.1
110 130 0.73 0.0 0.0 0.11 0.11
130 150 0.74 0.0 0.0 0.12 0.12
150 170 0.78 0.01 0.01 0.12 0.12
170 190 0.81 0.01 0.01 0.12 0.12
190 210 0.82 0.01 0.01 0.11 0.11
210 240 0.8 0.01 0.01 0.1 0.1
240 270 0.764 0.024 0.024 0.086 0.086
270 300 0.739 0.035 0.035 0.058 0.058
