# Version 1.0
# DOI https://doi.org/10.1007/JHEP05(2021)284
# Source https://www.hepdata.net/download/table/ins1848440/Figure%207-5/1/yaml
# Experiment CMS
# System PbPb5020
# Centrality 10-30
# XY PT RAA
# Label xmin xmax y stat,low stat,high sys,low sys,high TAA,low TAA,high lumi,low lumi,high 
400 500 0.793 0.035 0.035 0.07 0.07 0.041 0.041 0.018 0.018
500 1000 0.765 0.066 0.066 0.036 0.036 0.039 0.039 0.018 0.018
