# Version 1.0
# DOI https://doi.org/10.1103/PhysRevC.96.015202
# Source https://www.hepdata.net/download/table/ins1487278/Table%208c/1/yaml
# Experiment CMS
# System PbPb2760
# Centrality 10-30
# XY Jet $p_T$ RAA
# Label xmin xmax y stat,low stat,high sys,low sys,high 
70 80 0.49 0.0 0.0 0.13 0.13
80 90 0.52 0.0 0.0 0.12 0.12
90 100 0.54 0.0 0.0 0.1 0.1
100 110 0.57 0.015 0.015 0.096 0.096
110 130 0.592 0.004 0.004 0.094 0.094
130 150 0.623 0.005 0.005 0.087 0.087
150 170 0.653 0.006 0.006 0.095 0.095
170 190 0.658 0.008 0.008 0.103 0.103
190 210 0.67 0.01 0.01 0.1 0.1
210 240 0.68 0.01 0.01 0.1 0.1
240 270 0.668 0.016 0.016 0.097 0.097
270 300 0.664 0.029 0.029 0.097 0.097
