# Version 1.0
# DOI https://doi.org/10.1103/PhysRevC.96.015202
# Source https://www.hepdata.net/download/table/ins1487278/Table%208d/1/yaml
# Experiment CMS
# System PbPb2760
# Centrality 30-50
# XY Jet $p_T$ RAA
# Label xmin xmax y stat,low stat,high sys,low sys,high 
70 80 0.714 0.003 0.003 0.087 0.087
80 90 0.727 0.003 0.003 0.09 0.09
90 100 0.747 0.004 0.004 0.092 0.092
100 110 0.753 0.005 0.005 0.096 0.096
110 130 0.756 0.004 0.004 0.098 0.098
130 150 0.77 0.01 0.01 0.1 0.1
150 170 0.79 0.01 0.01 0.1 0.1
170 190 0.806 0.011 0.011 0.098 0.098
190 210 0.814 0.015 0.015 0.097 0.097
210 240 0.813 0.018 0.018 0.099 0.099
240 270 0.805 0.026 0.026 0.094 0.094
270 300 0.802 0.036 0.036 0.082 0.082
