# Version 1.0
# DOI https://doi.org/10.1103/PhysRevC.101.034911
# Source https://www.hepdata.net/download/table/ins1755387/Table%2030/1/yaml
# Experiment ALICE
# System PbPb5020
# Centrality 0-10
# XY PTjet $R_{AA}$
# Label xmin xmax y stat,low stat,high sys,correlated,low sys,correlated,high sys,shape,low sys,shape,high sys,lumi+TAA,low sys,lumi+TAA,high 
40 50 0.3739808 0.006204609 0.006204609 0.03802812 0.03802812 0.01666488 0.01666488 0.010471462400000001 0.010471462400000001
50 60 0.4067201 0.008437047 0.008437047 0.04880383 0.04880383 0.00664829 0.00664829 0.011388162799999999 0.011388162799999999
60 70 0.4474575 0.01148022 0.01148022 0.05452067 0.05452067 0.0110176 0.0110176 0.01252881 0.01252881
70 80 0.4797836 0.015297 0.015297 0.06165923 0.06165923 0.01425437 0.01425437 0.0134339408 0.0134339408
80 100 0.4837435 0.0198527 0.0198527 0.06506641 0.06506641 0.01939004 0.01939004 0.013544817999999998 0.013544817999999998
100 120 0.4917935 0.02600572 0.02600572 0.0706189 0.0706189 0.03292395 0.03292395 0.013770217999999999 0.013770217999999999
120 140 0.5034187 0.03310963 0.03310963 0.0782912 0.0782912 0.05587132 0.05587132 0.014095723599999999 0.014095723599999999
