# Version 1.0
# DOI https://doi.org/10.1103/PhysRevC.96.015202
# Source https://www.hepdata.net/download/table/ins1487278/Table%208a/1/yaml
# Experiment CMS
# System PbPb2760
# Centrality 0-5
# XY Jet $p_T$ RAA
# Label xmin xmax y stat,low stat,high sys,low sys,high 
70 80 0.36 0.0 0.0 0.14 0.14
80 90 0.39 0.0 0.0 0.11 0.11
90 100 0.422 0.004 0.004 0.097 0.097
100 110 0.46 0 0 0.1 0.1
110 130 0.5 0.0 0.0 0.11 0.11
130 150 0.53 0.0 0.0 0.12 0.12
150 170 0.55 0.0 0.0 0.12 0.12
170 190 0.55 0.01 0.01 0.11 0.11
190 210 0.56 0.01 0.01 0.1 0.1
210 240 0.571 0.013 0.013 0.094 0.094
240 270 0.587 0.02 0.02 0.092 0.092
270 300 0.603 0.027 0.027 0.094 0.094
